driver,LapTime,Stint,Compound,TyreLife
NOR,,1.0,MEDIUM,1.0
NOR,0 days 00:01:36.470000,1.0,MEDIUM,2.0
NOR,,2.0,MEDIUM,3.0
NOR,0 days 00:01:31.430000,2.0,MEDIUM,4.0
NOR,0 days 00:02:06.593000,2.0,MEDIUM,5.0
NOR,0 days 00:01:47.127000,2.0,MEDIUM,6.0
NOR,0 days 00:01:57.302000,2.0,MEDIUM,7.0
NOR,0 days 00:01:41.839000,2.0,MEDIUM,8.0
NOR,,3.0,SOFT,1.0
NOR,0 days 00:01:30.649000,3.0,SOFT,2.0
NOR,0 days 00:02:19.366000,3.0,SOFT,3.0
NOR,0 days 00:01:40.943000,3.0,SOFT,4.0
NOR,0 days 00:01:33.066000,3.0,SOFT,5.0
NOR,0 days 00:01:47.381000,3.0,SOFT,6.0
NOR,0 days 00:02:12.301000,3.0,SOFT,7.0
NOR,,3.0,SOFT,8.0
NOR,,3.0,SOFT,9.0
VER,,1.0,HARD,1.0
VER,0 days 00:01:32.891000,1.0,HARD,2.0
VER,0 days 00:02:16.201000,1.0,HARD,3.0
VER,0 days 00:01:39.639000,1.0,HARD,4.0
VER,,2.0,HARD,5.0
VER,0 days 00:01:48.288000,2.0,HARD,6.0
VER,0 days 00:01:32.192000,2.0,HARD,7.0
VER,0 days 00:02:26.851000,2.0,HARD,8.0
VER,,3.0,SOFT,1.0
VER,0 days 00:01:31.509000,3.0,SOFT,2.0
VER,0 days 00:01:52.297000,3.0,SOFT,3.0
VER,,4.0,HARD,9.0
VER,0 days 00:01:36.078000,4.0,HARD,10.0
VER,0 days 00:01:35.707000,4.0,HARD,11.0
VER,0 days 00:01:36.069000,4.0,HARD,12.0
VER,0 days 00:01:39.207000,4.0,HARD,13.0
VER,0 days 00:01:38.655000,4.0,HARD,14.0
VER,0 days 00:01:37.088000,4.0,HARD,15.0
VER,0 days 00:01:36.470000,4.0,HARD,16.0
VER,0 days 00:01:36.122000,4.0,HARD,17.0
VER,0 days 00:01:36.129000,4.0,HARD,18.0
VER,0 days 00:01:35.844000,4.0,HARD,19.0
VER,0 days 00:01:37.074000,4.0,HARD,20.0
VER,0 days 00:01:36.662000,4.0,HARD,21.0
VER,0 days 00:01:36.011000,4.0,HARD,22.0
VER,0 days 00:01:36.021000,4.0,HARD,23.0
VER,0 days 00:01:55.867000,4.0,HARD,24.0
VER,,4.0,HARD,25.0
VER,0 days 00:02:22.386000,4.0,HARD,26.0
BOR,,1.0,MEDIUM,1.0
BOR,0 days 00:01:52.821000,1.0,MEDIUM,2.0
BOR,,2.0,SOFT,1.0
BOR,0 days 00:01:53.198000,2.0,SOFT,2.0
BOR,0 days 00:02:20.240000,3.0,SOFT,3.0
BOR,0 days 00:01:32.072000,3.0,SOFT,4.0
BOR,0 days 00:02:09.459000,3.0,SOFT,5.0
BOR,0 days 00:01:31.933000,3.0,SOFT,6.0
BOR,0 days 00:02:12.596000,3.0,SOFT,7.0
BOR,,3.0,SOFT,8.0
BOR,0 days 00:02:24.363000,3.0,SOFT,9.0
HAD,,1.0,HARD,1.0
HAD,0 days 00:01:32.625000,1.0,HARD,2.0
HAD,0 days 00:02:29.492000,1.0,HARD,3.0
HAD,0 days 00:01:51.879000,1.0,HARD,4.0
HAD,0 days 00:01:32.407000,1.0,HARD,5.0
HAD,0 days 00:02:04.338000,1.0,HARD,6.0
HAD,0 days 00:02:24.325000,2.0,HARD,7.0
HAD,0 days 00:01:32.335000,2.0,HARD,8.0
HAD,0 days 00:01:53.013000,2.0,HARD,9.0
HAD,,3.0,SOFT,1.0
HAD,0 days 00:01:31.759000,3.0,SOFT,2.0
