driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,MEDIUM,1.0
VER,0 days 00:01:35.383000,1.0,MEDIUM,2.0
VER,,1.0,MEDIUM,3.0
VER,0 days 00:01:33.949000,1.0,MEDIUM,4.0
VER,0 days 00:02:20.215000,1.0,MEDIUM,5.0
VER,0 days 00:02:15.346000,1.0,MEDIUM,6.0
VER,0 days 00:01:33.284000,1.0,MEDIUM,7.0
VER,0 days 00:01:56.357000,1.0,MEDIUM,8.0
VER,,2.0,MEDIUM,9.0
VER,0 days 00:01:37.853000,2.0,MEDIUM,10.0
VER,0 days 00:01:37.756000,2.0,MEDIUM,11.0
VER,0 days 00:01:37.325000,2.0,MEDIUM,12.0
VER,0 days 00:01:38.370000,2.0,MEDIUM,13.0
VER,0 days 00:01:37.942000,2.0,MEDIUM,14.0
VER,0 days 00:01:38.266000,2.0,MEDIUM,15.0
VER,0 days 00:01:39.089000,2.0,MEDIUM,16.0
VER,0 days 00:01:39.746000,2.0,MEDIUM,17.0
VER,0 days 00:01:39.763000,2.0,MEDIUM,18.0
VER,0 days 00:01:53.315000,2.0,MEDIUM,19.0
VER,,3.0,SOFT,1.0
VER,0 days 00:01:37.820000,3.0,SOFT,2.0
VER,0 days 00:02:27.193000,4.0,MEDIUM,20.0
VER,0 days 00:02:14.127000,4.0,MEDIUM,21.0
VER,,4.0,MEDIUM,22.0
NOR,,1.0,MEDIUM,1.0
NOR,0 days 00:01:36.147000,1.0,MEDIUM,2.0
NOR,,1.0,MEDIUM,3.0
NOR,0 days 00:01:33.362000,1.0,MEDIUM,4.0
NOR,,1.0,MEDIUM,5.0
NOR,0 days 00:02:01.125000,1.0,MEDIUM,6.0
NOR,0 days 00:01:40.002000,1.0,MEDIUM,7.0
NOR,,2.0,MEDIUM,8.0
NOR,0 days 00:01:59.378000,2.0,MEDIUM,9.0
NOR,0 days 00:01:34.835000,2.0,MEDIUM,10.0
NOR,0 days 00:01:44.615000,2.0,MEDIUM,11.0
NOR,0 days 00:01:36.613000,2.0,MEDIUM,12.0
NOR,0 days 00:01:36.367000,2.0,MEDIUM,13.0
NOR,0 days 00:01:37.192000,2.0,MEDIUM,14.0
NOR,0 days 00:01:37.038000,2.0,MEDIUM,15.0
NOR,0 days 00:01:37.638000,2.0,MEDIUM,16.0
NOR,0 days 00:01:44.051000,2.0,MEDIUM,17.0
NOR,,3.0,SOFT,1.0
NOR,0 days 00:01:32.161000,3.0,SOFT,2.0
NOR,0 days 00:02:29.829000,3.0,SOFT,3.0
NOR,0 days 00:01:31.504000,3.0,SOFT,4.0
NOR,0 days 00:02:02.977000,3.0,SOFT,5.0
NOR,0 days 00:02:20.207000,3.0,SOFT,6.0
BOR,,1.0,MEDIUM,1.0
BOR,0 days 00:01:38.754000,1.0,MEDIUM,2.0
BOR,,1.0,MEDIUM,3.0
BOR,0 days 00:01:37.163000,1.0,MEDIUM,4.0
BOR,,1.0,MEDIUM,5.0
BOR,0 days 00:01:42.152000,1.0,MEDIUM,6.0
BOR,,2.0,MEDIUM,7.0
BOR,0 days 00:01:35.606000,2.0,MEDIUM,8.0
BOR,0 days 00:02:24.756000,2.0,MEDIUM,9.0
BOR,0 days 00:02:18.790000,2.0,MEDIUM,10.0
BOR,0 days 00:01:35.322000,2.0,MEDIUM,11.0
BOR,0 days 00:01:49.838000,2.0,MEDIUM,12.0
BOR,0 days 00:01:38.501000,2.0,MEDIUM,13.0
BOR,0 days 00:01:41.530000,2.0,MEDIUM,14.0
BOR,0 days 00:01:38.455000,2.0,MEDIUM,15.0
BOR,0 days 00:01:39.410000,2.0,MEDIUM,16.0
BOR,0 days 00:01:39.066000,2.0,MEDIUM,17.0
BOR,0 days 00:01:44.796000,2.0,MEDIUM,18.0
BOR,,3.0,SOFT,1.0
BOR,0 days 00:01:34.077000,3.0,SOFT,2.0
BOR,,3.0,SOFT,3.0
BOR,0 days 00:01:33.822000,3.0,SOFT,4.0
BOR,,3.0,SOFT,5.0
BOR,,3.0,SOFT,6.0
HAD,,1.0,MEDIUM,1.0
HAD,0 days 00:01:37.222000,1.0,MEDIUM,2.0
HAD,0 days 00:02:27.470000,1.0,MEDIUM,3.0
HAD,0 days 00:01:35.232000,1.0,MEDIUM,4.0
HAD,,1.0,MEDIUM,5.0
HAD,0 days 00:01:34.715000,1.0,MEDIUM,6.0
HAD,,1.0,MEDIUM,7.0
HAD,,2.0,MEDIUM,8.0
HAD,0 days 00:01:34.213000,2.0,MEDIUM,9.0
HAD,0 days 00:01:58.286000,2.0,MEDIUM,10.0
HAD,,3.0,MEDIUM,11.0
HAD,0 days 00:01:39.082000,3.0,MEDIUM,12.0
HAD,0 days 00:01:41.529000,3.0,MEDIUM,13.0
HAD,0 days 00:01:37.622000,3.0,MEDIUM,14.0
HAD,0 days 00:01:37.700000,3.0,MEDIUM,15.0
HAD,0 days 00:01:37.139000,3.0,MEDIUM,16.0
HAD,0 days 00:01:43.085000,3.0,MEDIUM,17.0
HAD,,4.0,SOFT,1.0
HAD,0 days 00:01:33.385000,4.0,SOFT,2.0
HAD,,4.0,SOFT,3.0
HAD,0 days 00:01:38.185000,4.0,SOFT,4.0
HAD,0 days 00:02:27.665000,4.0,SOFT,5.0
HAD,0 days 00:02:27.735000,4.0,SOFT,6.0
DOO,,1.0,MEDIUM,1.0
