driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,WET,1.0
VER,,2.0,INTERMEDIATE,1.0
SAR,,1.0,INTERMEDIATE,1.0
SAR,0 days 00:02:16.417000,1.0,INTERMEDIATE,2.0
SAR,,2.0,INTERMEDIATE,3.0
SAR,,2.0,INTERMEDIATE,4.0
RIC,,1.0,WET,1.0
RIC,0 days 00:02:18.234000,1.0,WET,2.0
RIC,0 days 00:02:26.319000,1.0,WET,3.0
RIC,,2.0,WET,4.0
RIC,0 days 00:02:09.319000,2.0,WET,5.0
RIC,0 days 00:02:25.149000,2.0,WET,6.0
RIC,,3.0,INTERMEDIATE,1.0
NOR,,1.0,WET,1.0
NOR,,2.0,INTERMEDIATE,1.0
NOR,0 days 00:02:04.484000,2.0,INTERMEDIATE,2.0
NOR,0 days 00:02:16.758000,2.0,INTERMEDIATE,3.0
GAS,,1.0,INTERMEDIATE,1.0
GAS,,1.0,INTERMEDIATE,2.0
PER,,1.0,WET,1.0
PER,0 days 00:02:23.213000,1.0,WET,2.0
PER,0 days 00:02:08.240000,1.0,WET,3.0
PER,0 days 00:02:26.676000,1.0,WET,4.0
PER,,2.0,INTERMEDIATE,1.0
ALO,,1.0,WET,1.0
ALO,0 days 00:02:10.283000,1.0,WET,2.0
ALO,0 days 00:02:18.495000,1.0,WET,3.0
ALO,,2.0,INTERMEDIATE,1.0
LEC,,1.0,WET,1.0
LEC,0 days 00:02:08.148000,1.0,WET,2.0
LEC,0 days 00:02:27.039000,1.0,WET,3.0
LEC,,2.0,INTERMEDIATE,1.0
LEC,,2.0,INTERMEDIATE,2.0
LEC,,3.0,WET,4.0
LEC,,3.0,WET,5.0
LEC,,3.0,WET,6.0
STR,,1.0,WET,1.0
STR,0 days 00:02:21.946000,1.0,WET,2.0
STR,,2.0,WET,3.0
STR,,2.0,WET,4.0
STR,,3.0,INTERMEDIATE,1.0
MAG,,1.0,INTERMEDIATE,1.0
MAG,,2.0,WET,1.0
MAG,0 days 00:02:09.229000,2.0,WET,2.0
MAG,,2.0,WET,3.0
MAG,,3.0,WET,4.0
MAG,,3.0,WET,5.0
MAG,,3.0,WET,6.0
TSU,,1.0,WET,1.0
TSU,0 days 00:02:10.108000,1.0,WET,2.0
TSU,,1.0,WET,3.0
TSU,,2.0,WET,4.0
TSU,0 days 00:02:09.067000,2.0,WET,5.0
TSU,,2.0,WET,6.0
TSU,,3.0,INTERMEDIATE,1.0
TSU,,3.0,INTERMEDIATE,2.0
ALB,,1.0,INTERMEDIATE,1.0
ALB,0 days 00:02:08.394000,1.0,INTERMEDIATE,2.0
ALB,,1.0,INTERMEDIATE,3.0
ALB,,2.0,INTERMEDIATE,4.0
ALB,,2.0,INTERMEDIATE,5.0
ZHO,,1.0,WET,1.0
ZHO,0 days 00:02:14.002000,1.0,WET,2.0
ZHO,0 days 00:02:28.088000,1.0,WET,3.0
ZHO,,2.0,INTERMEDIATE,1.0
ZHO,,2.0,INTERMEDIATE,2.0
ZHO,,3.0,WET,4.0
ZHO,,3.0,WET,5.0
ZHO,,3.0,WET,6.0
HUL,,1.0,INTERMEDIATE,1.0
HUL,,2.0,WET,1.0
HUL,0 days 00:02:10.042000,2.0,WET,2.0
HUL,0 days 00:02:22.264000,2.0,WET,3.0
HUL,0 days 00:02:24.241000,2.0,WET,4.0
HUL,,3.0,WET,5.0
HUL,0 days 00:02:29.197000,3.0,WET,6.0
HUL,,3.0,WET,7.0
OCO,,1.0,INTERMEDIATE,1.0
OCO,0 days 00:02:16.018000,1.0,INTERMEDIATE,2.0
HAM,,1.0,WET,1.0
HAM,0 days 00:02:10.299000,1.0,WET,2.0
HAM,0 days 00:02:23.807000,1.0,WET,3.0
HAM,,2.0,INTERMEDIATE,1.0
HAM,,3.0,INTERMEDIATE,2.0
HAM,,3.0,INTERMEDIATE,3.0
HAM,,3.0,INTERMEDIATE,4.0
SAI,,1.0,WET,1.0
SAI,0 days 00:02:09.081000,1.0,WET,2.0
SAI,,1.0,WET,3.0
SAI,0 days 00:02:28.698000,2.0,INTERMEDIATE,1.0
SAI,0 days 00:02:03.207000,2.0,INTERMEDIATE,2.0
SAI,0 days 00:02:12.007000,2.0,INTERMEDIATE,3.0
SAI,,3.0,WET,4.0
SAI,0 days 00:02:29.188000,3.0,WET,5.0
SAI,,3.0,WET,6.0
RUS,,1.0,WET,1.0
RUS,0 days 00:02:13.591000,1.0,WET,2.0
RUS,0 days 00:02:21.212000,1.0,WET,3.0
RUS,,2.0,WET,4.0
RUS,0 days 00:02:10.475000,2.0,WET,5.0
RUS,0 days 00:02:24.811000,2.0,WET,6.0
BOT,,1.0,WET,1.0
BOT,,2.0,WET,2.0
BOT,0 days 00:02:22.151000,2.0,WET,3.0
BOT,,3.0,INTERMEDIATE,1.0
BOT,0 days 00:02:12.085000,3.0,INTERMEDIATE,2.0
BOT,,3.0,INTERMEDIATE,3.0
BOT,,4.0,WET,4.0
BOT,,4.0,WET,5.0
BOT,,4.0,WET,6.0
PIA,,1.0,WET,1.0
PIA,0 days 00:02:28.572000,2.0,INTERMEDIATE,1.0
PIA,0 days 00:02:03.792000,2.0,INTERMEDIATE,2.0
PIA,0 days 00:02:14.903000,2.0,INTERMEDIATE,3.0
