driver,LapTime,Stint,Compound,TyreLife
VER,,1.0,MEDIUM,1.0
VER,0 days 00:01:30.146000,1.0,MEDIUM,2.0
VER,,1.0,MEDIUM,3.0
VER,0 days 00:01:29.603000,1.0,MEDIUM,4.0
VER,,1.0,MEDIUM,5.0
VER,0 days 00:01:29.380000,1.0,MEDIUM,6.0
VER,0 days 00:01:44.143000,1.0,MEDIUM,7.0
VER,,2.0,SOFT,1.0
VER,0 days 00:01:28.255000,2.0,SOFT,2.0
VER,,2.0,SOFT,3.0
VER,0 days 00:02:15.569000,2.0,SOFT,4.0
VER,0 days 00:01:27.930000,2.0,SOFT,5.0
VER,0 days 00:01:50.491000,2.0,SOFT,6.0
VER,,3.0,MEDIUM,8.0
VER,0 days 00:01:32.492000,3.0,MEDIUM,9.0
VER,0 days 00:01:32.543000,3.0,MEDIUM,10.0
VER,0 days 00:01:32.647000,3.0,MEDIUM,11.0
VER,,3.0,MEDIUM,12.0
VER,,4.0,MEDIUM,13.0
VER,0 days 00:01:31.947000,4.0,MEDIUM,14.0
VER,0 days 00:01:31.984000,4.0,MEDIUM,15.0
VER,0 days 00:01:58.177000,4.0,MEDIUM,16.0
VER,0 days 00:02:13.194000,4.0,MEDIUM,17.0
GAS,,1.0,MEDIUM,1.0
GAS,0 days 00:01:31.095000,1.0,MEDIUM,2.0
GAS,0 days 00:02:05.399000,1.0,MEDIUM,3.0
GAS,0 days 00:01:30.502000,1.0,MEDIUM,4.0
GAS,0 days 00:02:14.565000,1.0,MEDIUM,5.0
GAS,0 days 00:01:30.705000,1.0,MEDIUM,6.0
GAS,0 days 00:02:07.001000,1.0,MEDIUM,7.0
GAS,,2.0,SOFT,1.0
GAS,0 days 00:01:29.229000,2.0,SOFT,2.0
GAS,0 days 00:02:19.890000,2.0,SOFT,3.0
GAS,0 days 00:02:04.041000,2.0,SOFT,4.0
GAS,0 days 00:01:53.678000,2.0,SOFT,5.0
GAS,0 days 00:01:29.098000,2.0,SOFT,6.0
GAS,0 days 00:02:03.628000,2.0,SOFT,7.0
GAS,,3.0,MEDIUM,8.0
GAS,0 days 00:01:35.671000,3.0,MEDIUM,9.0
GAS,,3.0,MEDIUM,10.0
GAS,,4.0,MEDIUM,11.0
GAS,0 days 00:01:32.894000,4.0,MEDIUM,12.0
GAS,0 days 00:01:33.015000,4.0,MEDIUM,13.0
GAS,0 days 00:02:09.565000,4.0,MEDIUM,14.0
GAS,0 days 00:02:20.891000,4.0,MEDIUM,15.0
PER,,1.0,MEDIUM,1.0
PER,0 days 00:01:30.751000,1.0,MEDIUM,2.0
PER,0 days 00:02:28.177000,1.0,MEDIUM,3.0
PER,0 days 00:01:29.694000,1.0,MEDIUM,4.0
PER,0 days 00:02:23.627000,1.0,MEDIUM,5.0
PER,0 days 00:01:29.622000,1.0,MEDIUM,6.0
PER,0 days 00:02:23.594000,1.0,MEDIUM,7.0
PER,0 days 00:01:39.505000,1.0,MEDIUM,8.0
PER,,2.0,SOFT,1.0
PER,0 days 00:01:29.174000,2.0,SOFT,2.0
PER,0 days 00:02:06.673000,2.0,SOFT,3.0
PER,0 days 00:02:18.956000,3.0,SOFT,4.0
PER,0 days 00:01:28.419000,3.0,SOFT,5.0
PER,0 days 00:01:45.783000,3.0,SOFT,6.0
PER,,4.0,MEDIUM,9.0
PER,0 days 00:01:32.183000,4.0,MEDIUM,10.0
PER,0 days 00:01:37.447000,4.0,MEDIUM,11.0
PER,0 days 00:01:37.090000,4.0,MEDIUM,12.0
PER,,4.0,MEDIUM,13.0
PER,,5.0,MEDIUM,14.0
PER,0 days 00:01:33.865000,5.0,MEDIUM,15.0
PER,0 days 00:01:32.213000,5.0,MEDIUM,16.0
PER,0 days 00:02:02.177000,5.0,MEDIUM,17.0
PER,,5.0,MEDIUM,18.0
ALO,,1.0,HARD,1.0
ALO,0 days 00:01:32.115000,1.0,HARD,2.0
ALO,0 days 00:01:54.970000,1.0,HARD,3.0
ALO,0 days 00:01:30.971000,1.0,HARD,4.0
ALO,0 days 00:02:09.956000,1.0,HARD,5.0
ALO,0 days 00:01:54.057000,1.0,HARD,6.0
ALO,0 days 00:01:30.218000,1.0,HARD,7.0
ALO,0 days 00:01:59.556000,1.0,HARD,8.0
ALO,,2.0,SOFT,1.0
ALO,0 days 00:01:29.098000,2.0,SOFT,2.0
ALO,0 days 00:02:28.423000,2.0,SOFT,3.0
ALO,0 days 00:01:28.915000,2.0,SOFT,4.0
ALO,0 days 00:02:25.997000,2.0,SOFT,5.0
ALO,,2.0,SOFT,6.0
ALO,0 days 00:01:28.660000,2.0,SOFT,7.0
ALO,0 days 00:01:47.646000,2.0,SOFT,8.0
ALO,,3.0,HARD,9.0
ALO,0 days 00:01:36.874000,3.0,HARD,10.0
ALO,0 days 00:01:33.156000,3.0,HARD,11.0
ALO,0 days 00:01:33.419000,3.0,HARD,12.0
ALO,,3.0,HARD,13.0
ALO,,4.0,SOFT,9.0
ALO,0 days 00:01:31.944000,4.0,SOFT,10.0
ALO,0 days 00:02:12.783000,4.0,SOFT,11.0
