driver,LapTime,Stint,Compound,TyreLife
NOR,0 days 00:01:37.765000,1.0,MEDIUM,1.0
NOR,0 days 00:01:17.011000,1.0,MEDIUM,2.0
NOR,0 days 00:01:15.559000,1.0,MEDIUM,3.0
NOR,0 days 00:01:46.824000,1.0,MEDIUM,4.0
NOR,0 days 00:01:15.274000,1.0,MEDIUM,5.0
NOR,0 days 00:01:56.865000,1.0,MEDIUM,6.0
NOR,0 days 00:01:51.177000,2.0,MEDIUM,7.0
NOR,,2.0,MEDIUM,8.0
GAS,0 days 00:01:38.014000,1.0,MEDIUM,1.0
GAS,0 days 00:01:30.871000,1.0,MEDIUM,2.0
GAS,0 days 00:01:17.994000,1.0,MEDIUM,3.0
GAS,0 days 00:01:31.657000,1.0,MEDIUM,4.0
GAS,0 days 00:01:16.171000,1.0,MEDIUM,5.0
GAS,0 days 00:01:37.987000,1.0,MEDIUM,6.0
GAS,0 days 00:01:16.748000,1.0,MEDIUM,7.0
GAS,0 days 00:01:46.556000,1.0,MEDIUM,8.0
GAS,,1.0,MEDIUM,9.0
GAS,0 days 00:01:30.608000,2.0,SOFT,1.0
GAS,0 days 00:01:20.248000,2.0,SOFT,2.0
GAS,0 days 00:01:14.941000,2.0,SOFT,3.0
GAS,0 days 00:01:34.206000,2.0,SOFT,4.0
GAS,0 days 00:01:15.947000,2.0,SOFT,5.0
GAS,0 days 00:01:31.186000,2.0,SOFT,6.0
GAS,0 days 00:01:14.497000,2.0,SOFT,7.0
GAS,0 days 00:01:42.502000,2.0,SOFT,8.0
GAS,0 days 00:01:43.136000,2.0,SOFT,9.0
GAS,0 days 00:01:20.375000,2.0,SOFT,10.0
GAS,0 days 00:01:14.846000,2.0,SOFT,11.0
GAS,0 days 00:01:33.419000,2.0,SOFT,12.0
GAS,0 days 00:01:14.646000,2.0,SOFT,13.0
GAS,0 days 00:01:28.818000,2.0,SOFT,14.0
GAS,0 days 00:01:14.886000,2.0,SOFT,15.0
GAS,,2.0,SOFT,16.0
GAS,0 days 00:01:33.082000,3.0,MEDIUM,10.0
GAS,0 days 00:01:18.613000,3.0,MEDIUM,11.0
GAS,0 days 00:01:17.684000,3.0,MEDIUM,12.0
GAS,0 days 00:01:21.710000,3.0,MEDIUM,13.0
GAS,0 days 00:01:17.926000,3.0,MEDIUM,14.0
GAS,0 days 00:01:17.297000,3.0,MEDIUM,15.0
GAS,,3.0,MEDIUM,16.0
GAS,0 days 00:01:51.801000,4.0,MEDIUM,17.0
GAS,0 days 00:01:16.764000,4.0,MEDIUM,18.0
GAS,0 days 00:01:59.880000,4.0,MEDIUM,19.0
GAS,0 days 00:02:11.091000,4.0,MEDIUM,20.0
GAS,,4.0,MEDIUM,21.0
PER,0 days 00:01:44.722000,1.0,MEDIUM,1.0
PER,0 days 00:01:18.380000,1.0,MEDIUM,2.0
PER,0 days 00:01:16.466000,1.0,MEDIUM,3.0
PER,0 days 00:01:16.433000,1.0,MEDIUM,4.0
PER,0 days 00:01:56.344000,1.0,MEDIUM,5.0
PER,0 days 00:01:32.446000,1.0,MEDIUM,6.0
PER,0 days 00:01:40.560000,1.0,MEDIUM,7.0
PER,0 days 00:01:36,1.0,MEDIUM,8.0
PER,0 days 00:02:05.695000,1.0,MEDIUM,9.0
PER,0 days 00:01:43.538000,1.0,MEDIUM,10.0
PER,0 days 00:01:27.567000,1.0,MEDIUM,11.0
PER,0 days 00:01:18.130000,1.0,MEDIUM,12.0
PER,0 days 00:01:15.828000,1.0,MEDIUM,13.0
PER,,1.0,MEDIUM,14.0
PER,0 days 00:01:34.247000,2.0,SOFT,1.0
PER,0 days 00:01:18.404000,2.0,SOFT,2.0
PER,0 days 00:01:15.116000,2.0,SOFT,3.0
PER,0 days 00:01:40.587000,2.0,SOFT,4.0
PER,0 days 00:01:20.067000,2.0,SOFT,5.0
PER,0 days 00:01:15.257000,2.0,SOFT,6.0
PER,0 days 00:01:34.571000,2.0,SOFT,7.0
PER,0 days 00:01:28.922000,2.0,SOFT,8.0
PER,,2.0,SOFT,9.0
PER,0 days 00:01:48.301000,3.0,MEDIUM,15.0
PER,0 days 00:01:25.027000,4.0,SOFT,10.0
PER,0 days 00:01:18.275000,4.0,SOFT,11.0
PER,0 days 00:01:18.043000,4.0,SOFT,12.0
PER,0 days 00:01:19.605000,4.0,SOFT,13.0
PER,0 days 00:01:18.212000,4.0,SOFT,14.0
PER,0 days 00:01:19.076000,4.0,SOFT,15.0
PER,,4.0,SOFT,16.0
ANT,0 days 00:01:45.331000,1.0,MEDIUM,1.0
ANT,0 days 00:01:23.316000,1.0,MEDIUM,2.0
ANT,0 days 00:01:15.673000,1.0,MEDIUM,3.0
ANT,0 days 00:01:33.707000,1.0,MEDIUM,4.0
ANT,0 days 00:01:14.208000,1.0,MEDIUM,5.0
ANT,0 days 00:01:55.035000,1.0,MEDIUM,6.0
ANT,0 days 00:01:53.236000,1.0,MEDIUM,7.0
ANT,0 days 00:01:59.313000,2.0,MEDIUM,8.0
ANT,0 days 00:01:44.005000,2.0,MEDIUM,9.0
ANT,,2.0,MEDIUM,10.0
ANT,0 days 00:01:26.963000,3.0,SOFT,1.0
ANT,0 days 00:01:22.912000,3.0,SOFT,2.0
ANT,0 days 00:01:13.850000,3.0,SOFT,3.0
ANT,0 days 00:01:31.618000,3.0,SOFT,4.0
ANT,0 days 00:01:31.494000,3.0,SOFT,5.0
ANT,0 days 00:01:27.334000,3.0,SOFT,6.0
ANT,0 days 00:01:13.752000,3.0,SOFT,7.0
ANT,0 days 00:01:44.576000,3.0,SOFT,8.0
ANT,0 days 00:01:13.554000,3.0,SOFT,9.0
ANT,0 days 00:01:39.765000,3.0,SOFT,10.0
ANT,0 days 00:01:20.538000,3.0,SOFT,11.0
ANT,0 days 00:01:40.025000,3.0,SOFT,12.0
ANT,0 days 00:01:21.124000,3.0,SOFT,13.0
ANT,0 days 00:01:39.844000,3.0,SOFT,14.0
ANT,0 days 00:01:13.529000,3.0,SOFT,15.0
ANT,,3.0,SOFT,16.0
ANT,0 days 00:01:25.098000,4.0,SOFT,17.0
ANT,0 days 00:01:17.131000,4.0,SOFT,18.0
ANT,0 days 00:01:21.028000,4.0,SOFT,19.0
ANT,,4.0,SOFT,20.0
ANT,0 days 00:01:27.389000,5.0,SOFT,21.0
